Date,ADANIPORTS.NS,TECHM.NS,BRITANNIA.NS,TCS.NS,SUNPHARMA.NS,INFY.NS,HINDALCO.NS,DRREDDY.NS,HCLTECH.NS,HINDUNILVR.NS,TATASTEEL.NS,NTPC.NS,CIPLA.NS,ITC.NS,BPCL.NS,WIPRO.NS,JSWSTEEL.NS,GAIL.NS,DIVISLAB.NS,ULTRACEMCO.NS,NESTLEIND.NS,ASIANPAINT.NS,EICHERMOT.NS,IOC.NS,GRASIM.NS,BAJAJ-AUTO.NS,HDFC.NS,M&M.NS,UPL.NS,SHREECEM.NS,MARUTI.NS,TITAN.NS,BAJAJFINSV.NS,KOTAKBANK.NS,COALINDIA.NS,BHARTIARTL.NS,HEROMOTOCO.NS,LT.NS,ONGC.NS,SBIN.NS,RELIANCE.NS,SBILIFE.NS,HDFCLIFE.NS,BAJFINANCE.NS,AXISBANK.NS,HDFCBANK.NS,TATAMOTORS.NS,ICICIBANK.NS,POWERGRID.NS,INDUSINDBK.NS
03-07-2019,414.8999939,701.0999756,2794.699951,2237.649902,395.7000122,731.2999878,208.6999969,2596.699951,525.5999756,1784.699951,510.2999878,143.25,553.25,276.7000122,381.2000122,282.8500061,277.3999939,152.625,1630.599976,4561.149902,11819.2002,1352,1965.01001,156.1499939,927.9000244,2897.75,2277.199951,669.25,651.7999878,21486.80078,6533.799805,1328.449951,8430.450195,1475,250.9499969,353.2000122,2587.5,1578.050049,166.3000031,366.1499939,1282.550049,756.9000244,479.25,3715.399902,806.2000122,1244.819946,162.3000031,435.9500122,208.9499969,1470.599976
04-07-2019,414.8999939,700.5999756,2841.350098,2242.649902,392.1000061,733.7999878,206.8999939,2602.399902,520.375,1793.599976,495.2999878,143.4499969,551.5499878,277.6499939,380,283.8500061,275.0499878,153.8999939,1619.800049,4645.350098,11884.5,1359.699951,1982.540039,156.5500031,941.5999756,2894.800049,2280.25,672.1500244,698.3499756,21605.19922,6544.450195,1290.349976,8537.549805,1497.800049,251.1000061,362.75,2606.149902,1571.699951,167.1000061,367.3999939,1284,757.4000244,489.1000061,3732.5,808.8499756,1241.900024,165.1999969,436.2000122,210.1999969,1493.099976
05-07-2019,402.4500122,681.0999756,2824.850098,2163.100098,375.25,718,198.8999939,2600.949951,508.2000122,1791.400024,478.3500061,136.5,550,279.4500122,370.0499878,271.8500061,266.6499939,153.1999969,1610.800049,4522.049805,11956.90039,1358.699951,1964.51001,152.1999969,927.0499878,2842.550049,2278.899902,642.0499878,665.7999878,21366,6360,1278.099976,8435.349609,1517.199951,241.8999939,364.7999878,2512.300049,1558.349976,161.5,370.6499939,1263.349976,753.5499878,473.75,3719.149902,806.0999756,1236.199951,160.1999969,436.3500061,205.8500061,1532.550049
08-07-2019,397.7999878,680.3499756,2781.149902,2175.399902,366.7999878,717.5999756,197.6000061,2595.699951,519.5250244,1753.550049,468.0499878,129.6000061,538.4500122,277.4500122,360.8500061,266.8999939,262.25,151.0500031,1575.650024,4392.350098,11801.5,1340.25,1903.290039,144.0500031,888.5499878,2777.800049,2259.949951,635.8499756,662.0999756,20815,6038.700195,1252.449951,7593.049805,1475.300049,232.3999939,356.3999939,2380.149902,1490.349976,152.3999939,355.2999878,1252.050049,759.2000122,462.75,3413.300049,782.9000244,1204.800049,154.5500031,425.8999939,201.25,1476.5
09-07-2019,405,675.9000244,2762.649902,2133.350098,386.3999939,715.5,197.8999939,2598.850098,510.375,1740.25,468.4500122,129.5500031,548.7999878,273.1000061,360.1000061,265.5,262.3500061,147.1000061,1605.099976,4498.700195,11687,1321,1903.859985,151.3999939,910.9500122,2786.399902,2232.800049,632.7000122,640.0499878,21205.80078,5945.450195,1098.949951,7855.399902,1462.849976,229.6000061,362.2999878,2444.100098,1526.599976,153.3999939,359.5,1280.099976,759,455.75,3603.100098,786.2000122,1189.569946,155.8000031,428.5,204.75,1492.099976
10-07-2019,405,674.8499756,2769.550049,2108.199951,392.2000122,717.25,193.6499939,2584.649902,509.4500122,1718.599976,454.7999878,129.0500031,544.9500122,273.1499939,349.6000061,266.9500122,254.8999939,144.9499969,1623.449951,4480.700195,11550.5,1322.949951,1875.099976,148.1499939,913.4500122,2740.399902,2227.75,621.6500244,634.8499756,21199.59961,5927.899902,1101.199951,7658.200195,1475.849976,233.3500061,358.5499878,2400,1499.550049,151.6499939,354.2000122,1278.849976,741.9500122,455.75,3429.050049,769.25,1194.380005,151.6499939,430.8999939,205.3000031,1487.25
11-07-2019,412.8999939,665.7000122,2765.149902,2102.550049,398.1499939,721.5,198.4499969,2653.050049,510.3999939,1730.900024,462,128.9499969,552.4000244,275.6499939,350.5499878,267.75,267.2999878,147.4499969,1608.650024,4539.100098,11506.7998,1332.449951,1903.420044,147.8999939,919.25,2711.699951,2261.899902,634.1500244,631.25,21436.80078,6031.200195,1097,7645.700195,1484.949951,234.8999939,360.75,2507.800049,1495.199951,153.1000061,363.2000122,1281.550049,754.0999756,467.7999878,3451.050049,766.4000244,1203.569946,156.8000031,426.5499878,208.6000061,1541.25
12-07-2019,415.2999878,665.7999878,2780.600098,2107.600098,407.7000122,726.75,198.8500061,2628.600098,511.9500122,1713.199951,472.8999939,127.8000031,556.7999878,275.0499878,345.75,258.9500122,267.8999939,146.6499939,1613.150024,4565.850098,11672.2002,1361.949951,1895.530029,146.8500061,916.0499878,2722.550049,2257.800049,631.9000244,630.0499878,21354.80078,5971.450195,1101.199951,7725.700195,1483.650024,231.25,356.1000061,2569.800049,1466.849976,149.6999969,363.6000061,1280.5,780.7000122,481.75,3377.5,755.7999878,1196.949951,159.3000031,427.0499878,206.6999969,1509.5
15-07-2019,409.1000061,677.9000244,2773.600098,2145.699951,422.9500122,779.3499756,200.1499939,2627.600098,513.75,1716.949951,468.2999878,127.9499969,550.5499878,270.9500122,347.3999939,259.8999939,270.9500122,145.5,1614.400024,4597,11484.5,1353.150024,1883.390015,145.3999939,922.2999878,2714,2265.350098,631.8499756,647.4000244,21464.80078,6079.700195,1089.400024,7714.450195,1508.099976,230.3999939,350.6000061,2545.550049,1440.599976,150.6999969,360.0499878,1276.099976,783.5499878,491.1000061,3412.100098,749.75,1197.380005,160.9499969,422.2999878,204.9499969,1475.099976
16-07-2019,417.75,675.9500122,2747.149902,2106,433.2999878,784.8499756,199.1000061,2676.5,509.8250122,1741.300049,476.7000122,130.9499969,553.5499878,271.9500122,354.4500122,260,273.8999939,147.3500061,1648.599976,4600.899902,11708.7002,1372.300049,1904.119995,147.0500031,930.5,2732.449951,2277.550049,622.9000244,641.9000244,21562,6158.049805,1114.75,7881.700195,1501.449951,232.8000031,350.75,2544.350098,1461.199951,152.25,364.3500061,1293,775.8499756,491.0499878,3448.699951,761.0499878,1195.599976,170,424.6000061,208.8999939,1473.199951
17-07-2019,417.0499878,690.7999878,2797.800049,2117.25,430.0499878,794.1500244,203.4499969,2666.300049,520.375,1760.699951,475.7000122,129.1000061,557.5499878,272.8999939,352.7999878,259.6000061,271.8999939,143.3999939,1651.949951,4608.950195,11695.40039,1395.900024,1843.369995,146.8500061,926.7000122,2696.899902,2286.699951,617.9500122,659.75,21509.19922,6075.700195,1109.900024,7854.549805,1534.599976,230,346.25,2522.949951,1455.449951,149.8999939,372.3999939,1281.849976,765.25,497.1499939,3463.300049,752.5999756,1198.719971,167.8999939,424.7000122,208,1501.25
18-07-2019,412.3999939,687.2000122,2820.850098,2065.949951,426.2000122,792.7000122,200.5500031,2655.550049,509.2749939,1739.150024,466.6000061,127.0500031,547,273,349.25,269.1000061,266.1000061,141.9499969,1641.900024,4601.75,11596.7998,1384.949951,1840.599976,147.6000061,907.7000122,2630.800049,2345.149902,597.4000244,654.75,21421,5882.350098,1080,7847.649902,1538.25,220.3000031,342.5,2479.449951,1435.199951,143.3999939,363.6499939,1261.849976,740.8499756,503.5499878,3467.649902,740.4000244,1205.949951,160.75,418.6499939,205.3500061,1471.449951
19-07-2019,405.5,675.0499878,2749.149902,2076.949951,421.3500061,785.4000244,196,2613.149902,507.7999878,1720.400024,458.0499878,129.8999939,536.7000122,268.2999878,351,264.7000122,259.0499878,137.6000061,1624.400024,4522.950195,11547,1369.099976,1766.400024,146.5,879.9500122,2558.25,2303.550049,571.2999878,643.4500122,21145.80078,5769.100098,1091.050049,7566.350098,1498.900024,221.8999939,339.9500122,2387.399902,1411.550049,143.8999939,356,1249,744.8499756,487.6000061,3323.100098,729.25,1187.819946,154.8500061,410.2999878,205.6999969,1422.150024
22-07-2019,407.2000122,671.9500122,2734.5,2109.899902,430.25,784.4000244,202.3999939,2632.5,509.4750061,1680.699951,465.5499878,130.8500061,530.9500122,264.3999939,353.5,264.7999878,264.3999939,138,1625.349976,4584.100098,11304.7002,1404.199951,1707.199951,147.9499969,892.1500244,2562.899902,2186.899902,564.9000244,638.8499756,20939.90039,5912.5,1085.550049,7162.450195,1454.300049,221.3999939,342.5499878,2403.699951,1403.699951,146.6499939,350.8500061,1280.5,762.1500244,490.6499939,3246.600098,727.4500122,1148.619995,156.75,411.5,204.1000061,1418.400024
23-07-2019,399.75,671.2000122,2730.199951,2112.449951,430.25,790.0499878,203.1000061,2599.350098,505.4750061,1693.349976,459.8500061,133.0500031,528.9000244,270.6499939,359.0499878,264.5,263.2999878,138.6000061,1619.099976,4539.450195,11470.7998,1429.349976,1709.839966,147.3500061,883.5,2523.850098,2138.5,559.0999756,645.1500244,20758.69922,5873.75,1099.150024,7170.350098,1494,218.0500031,343.6000061,2469.300049,1409.5,144.6000061,342.2000122,1273.550049,775.9500122,508.5499878,3276.899902,728,1131.75,156.1999969,411.9500122,210.4499969,1416.75
24-07-2019,380.7999878,660.4500122,2641.449951,2096.800049,425.5499878,786.2999878,197.25,2599.050049,510.6499939,1728.650024,446,131.8500061,518.75,270.8500061,349.1000061,264.2000122,255.25,136.6499939,1604.099976,4442.850098,11479.90039,1483.400024,1638.099976,147.9499969,878.4500122,2522.600098,2184.25,550,617.0499878,20675.59961,5768,1087.400024,7065.299805,1497.199951,216.8500061,338.8999939,2403.399902,1387.349976,143.6000061,339.6000061,1259.099976,772.5,499.5499878,3173.550049,712.2999878,1140.449951,151.25,408.5,209.8000031,1362
25-07-2019,380.3500061,652.5,2671.550049,2127.899902,437.1499939,794.5,196.75,2654.100098,505.6499939,1736.650024,440.3500061,129.75,536.6500244,267.8500061,340.2999878,262.25,248.6499939,134.75,1641.75,4460.100098,11495,1495.849976,1643.689941,146.6499939,868.6500244,2547,2195.350098,547.5499878,604.3499756,21189.59961,5756.75,1090.449951,6782.299805,1485.050049,209.0500031,339,2386.5,1372.400024,143.8500061,341.2999878,1231.5,797.4000244,501.2000122,3046.5,723.1500244,1143.030029,144.3000031,409,213.1499939,1391.650024
26-07-2019,381.6499939,643.5,2668.449951,2109.050049,439.9500122,787,198,2704.949951,500.7250061,1730.650024,445.5,128.8000031,532.0999756,270.3999939,343.7999878,263.6000061,249.6999969,132.9499969,1666.699951,4500.549805,11623.2002,1526.449951,1718.660034,141.8000031,874.9500122,2618.649902,2165.75,564.4500122,601.5499878,21431.30078,5805.649902,1106.400024,7233,1511.849976,210.6499939,334.8999939,2467.300049,1392.150024,141.8999939,342.6000061,1213.800049,795.0999756,499.1000061,3264.600098,729.8499756,1138.650024,147.1499939,415.75,211.5500031,1415.5
29-07-2019,373.8500061,646.2999878,2672.300049,2130,431.0499878,791.4500122,193.25,2653.949951,507.7250061,1713.300049,433.4500122,127.3000031,522.25,267.75,342.2000122,262.3999939,241.3999939,131.3999939,1653.25,4368.950195,11620.2002,1513.25,1638.810059,138.25,795.6500244,2487.649902,2149,553.1500244,584.5499878,21095.40039,5561.25,1078.900024,7120.850098,1502.5,205.3999939,334.5499878,2404.550049,1371.5,140.3500061,343.7999878,1210.949951,797.3499756,485.3500061,3252.649902,720.25,1122.150024,137.5500031,429.3500061,207.8999939,1432.300049
30-07-2019,373.4500122,640.25,2617.050049,2179.149902,410.3500061,792.7000122,190.1000061,2560,511.7999878,1719.900024,415.0499878,127.1999969,520,268.8999939,335.5,262.2999878,230.25,129.1499939,1658.449951,4317.549805,11536.5,1508.75,1616.349976,133.5,762.5499878,2463.850098,2127.25,548.75,573.7000122,20768.69922,5507.149902,1079.199951,7078.049805,1498.699951,199.5500031,345.75,2258.800049,1376.349976,138.75,327.5499878,1180.900024,797.4000244,483.1000061,3249.949951,707.5999756,1126.119995,133.4499969,425.3500061,208.25,1337.300049
31-07-2019,377.5499878,636.25,2605,2205.699951,426.75,793.6500244,190.5500031,2574.600098,517.2750244,1726.650024,432.0499878,126.5500031,521.0999756,270.2000122,345.5,265.2999878,237.4499969,128.8500061,1633.75,4346.899902,11675.90039,1521.099976,1634.810059,139.3000031,788.3499756,2516.5,2121.800049,550,595.25,20164.19922,5469.700195,1056.349976,7097.850098,1519.550049,204.4499969,337.6000061,2356.100098,1387.300049,138.8500061,332.2000122,1166.25,797.5499878,493.5,3252.050049,674.0999756,1125.819946,135.6000061,424.6000061,210.8000031,1412.849976
01-08-2019,371.1000061,625.6500244,2600.899902,2180.050049,425.1000061,768.8499756,182.75,2533.75,510.7749939,1731.300049,420,126.8499985,512.4500122,267.5499878,343.6499939,270.3999939,225.25,128.6000061,1615.349976,4231.700195,11547,1504.699951,1656.280029,136.9499969,774.5499878,2537.649902,2086.800049,548.5499878,576.7999878,20001.80078,5572.600098,1057.300049,7082,1495.800049,202.4499969,323.8999939,2368.550049,1358.050049,136.8999939,317.1499939,1180.25,777,487.9500122,3222.100098,669.2999878,1110.900024,129.5500031,417.0499878,214,1398.650024
02-08-2019,375.4500122,636.1500244,2594.399902,2205.300049,420.6499939,775.5999756,180.3999939,2529.199951,505.25,1737.449951,409.1000061,123.0999985,516.0999756,264.5,342.4500122,263.6499939,225.1499939,127.6500015,1598.800049,4299.049805,11411.5,1545.199951,1690.5,135.25,778,2600.550049,2124.800049,556.4500122,573.5,20001.19922,5689.350098,1064.699951,7063.700195,1507.599976,197.1999969,343.5499878,2401.949951,1370.25,134.3500061,308.4500122,1184.349976,791.6500244,494.3500061,3237.899902,673.8499756,1107.180054,130.6999969,410.6000061,210.5500031,1382.900024
05-08-2019,367.8500061,648.0499878,2578.350098,2248.600098,417.1499939,776.7000122,175.75,2514.699951,505.5499878,1741.199951,399.25,121,518.9000244,259.7999878,339,262,217.6999969,122.9499969,1577.550049,4246.200195,11712.7998,1525.400024,1650.400024,132.25,749.4500122,2619.75,2152.350098,545.4500122,540.9500122,19964.69922,5670.350098,1036.800049,6986.950195,1460.099976,200.6000061,357.7000122,2399.25,1345.800049,131.3000031,300.25,1143.349976,790.4000244,487.1499939,3160.050049,662.4500122,1089.619995,123.75,402.6499939,201.1499939,1388.199951
06-08-2019,376.9500122,670.5999756,2550.550049,2214.899902,418.2000122,774.4500122,180.6999969,2556.199951,512.0999756,1744.099976,401.6000061,123.3499985,500.1499939,258.8999939,345.2999878,258.8999939,217.5500031,123.3499985,1616,4357,11837.5,1565.849976,1701.069946,132.3999939,761.5,2609.800049,2189.899902,549.4500122,549.3499756,20206.40039,5833.299805,1046.699951,7096.350098,1485.300049,205.1000061,368.4500122,2468.550049,1377.5,131.4499969,301.3999939,1128.300049,787.2000122,512.0999756,3272.25,679,1094.550049,122.5,410.25,198.1000061,1417.099976
07-08-2019,372.25,674.4500122,2540.550049,2213.449951,421.0499878,776.0999756,176.3999939,2556.800049,511.3250122,1777.25,381.8999939,123.0500031,518.2999878,253.6499939,331.1000061,262.5499878,212.25,121.6999969,1633.900024,4341.649902,11777.5,1559.199951,1645.670044,129,737.9500122,2605.100098,2175.199951,518.2999878,532.7999878,20180.80078,5775,1028.449951,7152.450195,1476.300049,206.1000061,366.1000061,2505.25,1360.050049,130.5,289.8999939,1109.400024,786.5499878,518.0999756,3265.800049,659.9500122,1092,117.4000015,408.3999939,198.8500061,1426.349976
08-08-2019,373.9500122,680.2000122,2577.600098,2258.100098,426.4500122,788.75,181.0500031,2571.949951,544.125,1803.099976,367.3999939,124.6500015,503.0499878,257.75,343.5,265.75,221.6999969,121.9499969,1651,4233.149902,11840.2002,1565.900024,1681.170044,130.8500061,737.4500122,2703.75,2182.300049,539.5499878,532.8499756,20109.90039,5902.25,1041.099976,7290.450195,1502.75,211.8500061,372.1499939,2587.899902,1360.650024,130.8500061,294.3500061,1152.349976,812.9000244,522.9000244,3334.699951,660.0999756,1116.569946,124.0500031,414.3999939,202.6999969,1414.050049
09-08-2019,376.6000061,663.3499756,2588.149902,2246.25,422,789.8499756,176.1999969,2573.449951,543.1500244,1841.349976,362.3500061,123.9000015,484.5,254.1999969,346.4500122,263.5,220.6000061,123.8499985,1664.949951,4281.350098,11993.2998,1575.5,1758.719971,130.5,746.5,2707.600098,2211.649902,545.5499878,533.4500122,20270,6099.899902,1067,7504,1532.099976,207.6000061,371.1499939,2622.25,1364.599976,130.9499969,291.3500061,1162.099976,801.7000122,526.75,3419.699951,660.7999878,1141,122.0500031,420.1499939,202,1413.400024
13-08-2019,360.5499878,639.1500244,2511.899902,2199.449951,439.25,764.75,176.25,2556.350098,536.25,1824.75,348.7000122,117.1500015,475.75,246.3000031,343.1000061,258.5,220.1499939,126,1524.400024,4181.149902,11893.5,1573.349976,1664.5,125.9000015,709.6500244,2670.550049,2100.100098,512.4000244,503.1000061,19698.80078,5815.450195,1063.849976,7089.149902,1511.400024,203.75,351.6499939,2566.800049,1313.25,127.75,283.3500061,1274.75,771.25,519.3499756,3221.850098,649.4500122,1110.180054,121.9499969,410.25,202,1373.449951
14-08-2019,358.8500061,659.0999756,2478.899902,2204.399902,417.1499939,774.7999878,180.6000061,2511.949951,538.0750122,1839.050049,364.6499939,117.5999985,478.2999878,248.75,354.4500122,251.0500031,227.75,126.75,1531.900024,4225.899902,12036.5,1569.699951,1657.459961,126.4499969,734.5,2713.899902,2117.699951,523.5499878,527.2000122,19676.69922,5816,1084,7415.200195,1491.800049,200.5,361.2000122,2634.149902,1333.699951,126.8499985,289.75,1288.25,812.1500244,517,3289.949951,663.2000122,1114.719971,120.9000015,417.2999878,205.1499939,1400.849976
16-08-2019,357.3500061,659,2499.449951,2165.100098,414.7000122,774.5499878,179.8000031,2492.550049,531.375,1828.650024,363.0499878,117.8000031,476.1000061,253,351.2000122,249.1999969,227.1499939,129.6499939,1507.300049,4208,12004.40039,1597.449951,1660.050049,126.25,752.25,2750.949951,2100,527.8499756,549.0499878,19475.80078,5975.049805,1075.800049,7439.399902,1498.949951,201.9499969,361.5499878,2669,1335.25,127.9000015,290.8999939,1278,835.3499756,540.1500244,3337.199951,675.6500244,1113.849976,121.3499985,418.9500122,211.1499939,1439.099976
19-08-2019,357.3999939,670.3499756,2478.399902,2163,426,777.6500244,181.1499939,2509.100098,532.0250244,1820.900024,359.5499878,118.9000015,475.8500061,251.5500031,347,252.1000061,226.1999969,127.3000031,1518.099976,4158.149902,12066.59961,1586.449951,1633.77002,125.8000031,732.3499756,2725.5,2114.050049,520.5499878,542.0499878,19409.69922,5982.549805,1088.949951,7376.649902,1496.349976,198.9499969,361,2631.5,1352.199951,126.3000031,286.8500061,1292.599976,849.9000244,524.5499878,3328.050049,685,1103.430054,120.8000031,423.3999939,207.0500031,1442.5
20-08-2019,354.9500122,668.9000244,2393.5,2186.75,420.8999939,792.75,179.3999939,2554.600098,542,1843.400024,358.25,117.9499969,478.7000122,246.5,342.25,253.3000031,224.8500061,127.3499985,1522.150024,4033.050049,11969.7998,1595.150024,1589.569946,124.1999969,729.25,2742.949951,2090.100098,527.7999878,539.9000244,19008.5,6190.950195,1092.349976,7236.149902,1505.099976,195.3000031,358.0499878,2669.25,1342.5,125.0500031,283.7000122,1275.949951,853.8499756,527.9000244,3294.100098,672.3499756,1110.300049,123.8499985,416.8999939,206.0500031,1404.849976
21-08-2019,350.7000122,672.7999878,2384.5,2186.199951,417,799.4500122,177.0500031,2503,535.0750122,1850,343,117.9000015,468.0499878,241.4499969,327.7999878,252.3999939,219,122.5,1533.099976,3921.399902,12594.09961,1589.150024,1600.050049,121.0500031,698.7999878,2764.800049,2066.899902,520.9000244,535.9000244,18701.90039,6228.899902,1065.300049,7145.850098,1505.75,188.8000031,354.8999939,2714.25,1310.650024,121.1999969,277.3999939,1270.949951,829.4500122,530.7000122,3261.449951,664.7000122,1112.930054,112.4000015,412.0499878,204.8999939,1367.199951
22-08-2019,345.0499878,682.75,2440.75,2216,414.5499878,795.7000122,176.5500031,2545.399902,539.4500122,1872.099976,333.7000122,114.75,464,240.0500031,313,252.0500031,217,120.6500015,1568.5,3838.149902,12470,1570.199951,1552.329956,117.8000031,688.5499878,2744.25,2014.099976,511.7999878,518.0499878,18439.09961,6208.549805,1061.75,6767.350098,1478.25,180.8500061,352.75,2626.25,1294.25,116.9499969,268.5499878,1246.75,815.2000122,528.4500122,3114.100098,661.1500244,1087.050049,107.6999969,399.1000061,202.75,1335.650024
23-08-2019,349.3500061,683.8499756,2466.649902,2247.699951,427.7999878,802.2000122,180.25,2541.25,543.5,1860,345.25,118.5,465.8999939,236.1000061,329.3500061,251.3999939,220.6499939,124.4000015,1571.599976,3861.800049,12438.7002,1580.400024,1538.339966,122.8000031,719.4500122,2749.149902,2043.75,533.25,547.25,18409.30078,6254.350098,1073.5,6884.600098,1470.199951,188,356.3999939,2640.199951,1286.5,122.25,271.1000061,1275.849976,821.25,517.2000122,3174.350098,663.9000244,1081.349976,111.0500031,395.3999939,201.5,1310.5
26-08-2019,368.2000122,691.1500244,2533.850098,2276.300049,419.3500061,802.5499878,178.75,2567.199951,546.4249878,1876.550049,338.0499878,120.0500031,466.5499878,242.5,335.3999939,249.1000061,214.1000061,126.4000015,1620.050049,4038.399902,12391.2998,1597.550049,1554.819946,125.5,737.2999878,2736.800049,2148.350098,544.2999878,549.7999878,18781.19922,6255.549805,1102.449951,7190.799805,1512.800049,188.75,360.6499939,2590.949951,1333.650024,123.75,280.2000122,1266.800049,827.0999756,526.4000244,3324.25,683.7000122,1128.069946,110.5500031,411.6499939,202.8999939,1348.5
27-08-2019,372.0499878,676.3499756,2685.899902,2236.5,416.75,784.6500244,181.1999969,2540.699951,546.5499878,1861.400024,350.8999939,123.1999969,465.3500061,245.5,342.2999878,250.1000061,213.3999939,130.1999969,1593.550049,4135.700195,12472.2998,1599.449951,1599.540039,125.75,723.9500122,2766.5,2174.300049,554.0499878,556,19066.80078,6277.75,1123.699951,7126.5,1501.550049,191.8500061,348.2999878,2614.449951,1356.949951,125.5999985,285.7000122,1274.849976,834.25,555.2000122,3357.75,682.9500122,1129.969971,120.3499985,418.6000061,206.5500031,1386.099976
28-08-2019,365.9500122,690.2000122,2703.100098,2239.25,413.1000061,802.5,178.3999939,2512.100098,561.9749756,1828.099976,336.9500122,119.9000015,464.25,245.9499969,350.5499878,249.25,205.75,128.0500031,1576.650024,4119.799805,12517.40039,1603.150024,1629.73999,122.9000015,713.5,2766.75,2187.149902,539.7000122,557,19110.19922,6103.399902,1110.949951,7035.950195,1483.650024,185.0500031,345.7999878,2568.5,1344.650024,121.1999969,284.8999939,1263.300049,828.4500122,547.7000122,3326.350098,678.2000122,1123.75,116.3499985,412.9500122,205.75,1365.849976
29-08-2019,366.2000122,691.1500244,2676.850098,2233.449951,434.6499939,806.9500122,179.6999969,2527.800049,558.875,1832.949951,335.5499878,123.0999985,465.2000122,241.1999969,354.0499878,248.8000031,211.9499969,128.5,1615,4073.899902,12716.7998,1615.25,1653.800049,123.6500015,708.8499756,2757.800049,2128.449951,528,558.3499756,18520,6110.200195,1101.800049,6979.850098,1450.849976,189,343.5,2547.75,1342.449951,123.25,274.5,1241.75,835.0999756,541.7000122,3299.300049,661.1500244,1113.469971,114.3000031,404.3999939,204.8000031,1350.550049
30-08-2019,365.7000122,693.6500244,2701.649902,2259.600098,450.3999939,814.9000244,184.4499969,2557.5,550.1749878,1881.900024,344.8999939,121.6500015,472.4500122,245.6499939,355.25,254.3999939,217.4499969,129.8000031,1625.400024,4052.25,12875.2002,1616.199951,1625.839966,122.4499969,710.9500122,2788.300049,2166.449951,528.7999878,563.2000122,18573.80078,6123.75,1105.099976,7119.549805,1431.449951,184.75,346.7999878,2572.050049,1328.25,121.1999969,273.8500061,1248.550049,838.7000122,557.1500244,3332.5,663.9000244,1113.969971,116.6999969,409.6499939,200.5,1395.75
03-09-2019,361.2999878,704.5,2707.850098,2251.600098,439.3500061,814.25,178.3999939,2532.800049,554.1749878,1841.849976,331.3999939,117.6500015,469.5499878,241.5500031,356.2000122,253.6499939,210.1499939,126.8000031,1639.449951,3885.550049,12691,1576.75,1577.579956,117.25,696.25,2764.199951,2089.899902,515.4500122,553.3499756,17810.40039,6049.700195,1059.650024,7026.299805,1414.300049,181.0500031,336.8500061,2557.449951,1294.400024,117.1500015,268.3999939,1206.400024,811.2000122,536.75,3258.5,645.7000122,1105.469971,112.6500015,392.1499939,197.0500031,1343.949951
04-09-2019,364.3500061,703.25,2635.449951,2245.399902,426.4500122,821.2999878,181.6499939,2602.699951,562.8250122,1846.599976,339.25,119.4499969,471.3999939,243.25,363.5499878,256.0499878,214.8000031,127.3000031,1663.449951,3876.5,12480.7998,1535.150024,1564.23999,120.3499985,694.0499878,2735.699951,2100.100098,505.7000122,561.0499878,17711.19922,5830.75,1037.199951,7023.100098,1426.449951,182.1499939,345.7000122,2566.100098,1308.050049,119,275.1000061,1201.150024,826.4000244,535.6500244,3250.25,647.2999878,1123.880005,109.5,397.5,196.8999939,1317.599976
05-09-2019,366.5499878,695.4500122,2678.649902,2215.300049,431.7999878,834.0499878,184.6000061,2682.449951,555.9749756,1829.75,345.1499939,123.4499969,478.3999939,244.25,380.7999878,255.6000061,216.25,130.9499969,1639,3888.800049,12612.2002,1519.75,1575.420044,124.6999969,697.0999756,2759.199951,2044.150024,517,569.6500244,17602.80078,5968.649902,1048.650024,7001.049805,1410.150024,194.8500061,347.7000122,2605.899902,1320.300049,125.1500015,273.2999878,1198.599976,831.25,528.5,3292.699951,649.5999756,1117.569946,118.0500031,389,199.3500061,1308.099976
06-09-2019,365.75,721.75,2668,2197.5,425.1000061,840.1500244,188.3999939,2739.949951,550.2000122,1819.150024,355.3999939,127,474.8999939,243.8999939,379,252,217.9499969,131.3500061,1637.599976,3907.550049,12614,1532.400024,1640.719971,126.9499969,703.7000122,2839.350098,2041.449951,529.5,567.9500122,17870.5,6186.950195,1068.699951,7175.899902,1441.550049,198.6000061,349.25,2659.949951,1328.650024,127.9499969,273.9500122,1222.5,835.5499878,529.9000244,3373,671.0999756,1122.949951,121.25,391.3500061,203.5,1331.099976
09-09-2019,369.5499878,712.9000244,2682.699951,2182.850098,428.7999878,829.0999756,189.25,2749.199951,542.2000122,1834.050049,353.7999878,126.3499985,475,245.5,382,255.6000061,219.5,132.1499939,1627.150024,3905.600098,12836.2998,1540.599976,1620.680054,126.6500015,705.75,2817.800049,2064.25,532.5499878,587.4500122,18068.40039,6335.5,1088.349976,7323.950195,1471.300049,199.3500061,356.4500122,2691.600098,1357,129.3999939,278,1222.199951,806.7999878,530.9000244,3437.350098,671.5499878,1124.800049,121.9000015,395.4500122,202.8999939,1335
11-09-2019,373.3500061,703.7000122,2666.399902,2154,422.2000122,820.0999756,193.4499969,2761,528.8499756,1824.300049,367.0499878,124.5,471.7999878,243.75,386.1000061,248.1499939,227.6999969,128.4499969,1616.550049,3903.399902,12759,1561.449951,1701.359985,126.0500031,711.5,2908.399902,2071.850098,545.75,577.7000122,18490.30078,6597.299805,1101.050049,7354.200195,1475.199951,196.6999969,355.1000061,2760.149902,1363.650024,125.75,285.25,1234.400024,799.6500244,537.9000244,3416.399902,681.7000122,1125.650024,134.3500061,394.6000061,201.3999939,1372.150024
